,datasets/IR-Plag-Dataset/case-02/non-plagiarized/03/Nomor2_2451041557A22145B3701B0184109CAB013.java,datasets/IR-Plag-Dataset/case-02/non-plagiarized/04/T02.java,datasets/IR-Plag-Dataset/case-02/non-plagiarized/05/T02.java,datasets/IR-Plag-Dataset/case-02/non-plagiarized/02/T02.java,datasets/IR-Plag-Dataset/case-02/non-plagiarized/11/T02.java,datasets/IR-Plag-Dataset/case-02/non-plagiarized/10/Main.java,datasets/IR-Plag-Dataset/case-02/non-plagiarized/07/Main.java,datasets/IR-Plag-Dataset/case-02/non-plagiarized/09/t02.java,datasets/IR-Plag-Dataset/case-02/non-plagiarized/08/T02.java,datasets/IR-Plag-Dataset/case-02/non-plagiarized/01/T02.java,datasets/IR-Plag-Dataset/case-02/non-plagiarized/06/T02.java,datasets/IR-Plag-Dataset/case-02/non-plagiarized/15/T02.java,datasets/IR-Plag-Dataset/case-02/non-plagiarized/12/T02.java,datasets/IR-Plag-Dataset/case-02/non-plagiarized/13/No2.java,datasets/IR-Plag-Dataset/case-02/non-plagiarized/14/Soal2.java,datasets/IR-Plag-Dataset/case-02/original/T2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L3/03/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L3/04/Kasus2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L3/05/inputoutput.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L3/02/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L3/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L3/09/Level3.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L3/08/Kasus2L3.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L3/01/L3.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L3/06/inout.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L4/03/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L4/04/Kasus2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L4/05/inputoutput.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L4/02/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L4/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L4/09/Level4.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L4/08/Kasus2L4.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L4/01/L4.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L4/06/inout.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L5/03/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L5/04/Kasus2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L5/05/inputoutput.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L5/02/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L5/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L5/09/Level5.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L5/08/Kasus2L5.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L5/01/L5.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L5/06/inout.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/03/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/04/Kasus2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/05/inputoutput.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/02/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/09/Level2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/08/Kasus2L2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/01/L2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/06/inout.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/03/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/04/Kasus2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/05/inputoutput.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/02/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/09/Level1.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/08/Kasus2L1.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/01/L1.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/06/inputoutput.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L6/03/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L6/04/Kasus2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L6/05/inputoutput.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L6/02/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L6/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L6/09/Level6.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L6/08/Kasus2L6.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L6/01/L6.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L6/06/inout.java
datasets/IR-Plag-Dataset/case-02/plagiarized/L4/05/inputoutput.java,0.8475486528987328,0.8513873222299296,0.7205816234936077,0.7568889762724285,0.8687699040641366,0.8332991200372808,0.8612401902466773,0.842625827657502,0.8562038060112952,0.8271106335812931,0.8479374401726634,0.8918406302230841,0.867809752718346,0.8847834725134264,0.7784089197836676,0.867809752718346,0.8807078268124506,0.867809752718346,0.9318656960626385,0.8591995876796196,0.867809752718346,0.8796411434572063,0.8767269070765848,0.8789220856927717,0.8847834725134264,0.9031573805904378,0.8390281727171343,0.9999999999999993,0.8664301891800217,0.8278245653785643,0.8147509064792899,0.7921095111394026,0.8869155850196344,0.883252140547897,0.9031573805904378,0.8598791002275091,0.9889788971205686,0.870627537565559,0.848638353968385,0.8828138075962014,0.8284078173985132,0.8984587690752239,0.883252140547897,0.867809752718346,0.8658057935797798,0.8806377798066456,0.867809752718346,0.867809752718346,0.867809752718346,0.8174789889928331,0.8701778689312689,0.867809752718346,0.867809752718346,0.867809752718346,0.867809752718346,0.867809752718346,0.867809752718346,0.867809752718346,0.867809752718346,0.8639055035196846,0.867809752718346,0.9031573805904378,0.8240490624111566,0.9565797445602235,0.870627537565559,0.8355778151768737,0.8279198945989376,0.8169657473747595,0.859566360098427,0.8615499099002827
datasets/IR-Plag-Dataset/case-02/plagiarized/L4/02/Main.java,0.8474779416594176,0.849129003965395,0.7023499390809385,0.7182437140212055,0.8547463093469413,0.8150363840725483,0.8499888544340102,0.8390317755985477,0.8613778266204097,0.8229224676533936,0.8465559755185731,0.8750345276390643,0.8714771357900998,0.8780966323364711,0.7529921373298739,0.8714771357900998,0.8540417648383613,0.8714771357900998,0.8908686300295444,0.9301694216684855,0.8714771357900998,0.9185511536602946,0.8678214522644218,0.906440726616187,0.8780966323364711,0.8474506159748448,0.850940504138458,0.8664301891800217,1.0,0.9059392563717821,0.9065128424219189,0.777940469857561,0.9320524354784123,0.9054800369894819,0.8474506159748448,0.8473823894518325,0.8535646726783093,0.9484160934633016,0.9187125027761236,0.9002415323134605,0.8134821899734492,0.9063236788815375,0.9054800369894819,0.8714771357900998,0.8942111593663493,0.8505265348102156,0.8714771357900998,0.8714771357900998,0.8714771357900998,0.8095541760436529,0.8569725773839764,0.8714771357900998,0.8714771357900998,0.8714771357900998,0.8714771357900998,0.8714771357900998,0.8714771357900998,0.8714771357900998,0.8714771357900998,0.86839590011142,0.8714771357900998,0.8474506159748448,0.7944777829670934,0.8293838820637681,0.9484160934633016,0.9033714817812457,0.8111678516098673,0.791881041611068,0.8964306932623505,0.9236424291155673
datasets/IR-Plag-Dataset/case-02/plagiarized/L4/07/Main.java,0.8524107513721454,0.8645346352964212,0.7161718701888661,0.7478581303715677,0.8362665453914832,0.8203662380981792,0.8317385493182374,0.8619770166352037,0.8688748957800546,0.8254323514908202,0.8402941533808053,0.8209997956476925,0.8612848790197131,0.8223320472530622,0.7971026430023458,0.8612848790197131,0.7960027403610923,0.8612848790197131,0.8298159173608622,0.802786085665182,0.8612848790197131,0.8437596850586073,0.8502675644685892,0.8324005375126781,0.8223320472530622,0.7964855595644745,0.9377419917145497,0.8278245653785643,0.9059392563717821,0.9999999999999999,0.965943946049157,0.7850541243673179,0.9030845632305547,0.8887682234776648,0.7964855595644745,0.9195682205024054,0.8154376900706374,0.9519528331625066,0.9916332260531147,0.8761472028172498,0.8111885120252845,0.8881521342237898,0.8887682234776648,0.8612848790197131,0.9170711665608979,0.8408316909899269,0.8612848790197131,0.8612848790197131,0.8612848790197131,0.8019173517551317,0.8479292480866689,0.8612848790197131,0.8612848790197131,0.8612848790197131,0.8612848790197131,0.8612848790197131,0.8612848790197131,0.8612848790197131,0.8612848790197131,0.8595520139696274,0.8612848790197131,0.7964855595644745,0.8138342243971808,0.8153384422223244,0.9519528331625066,0.9831301120297397,0.8305002705800921,0.8149462221449452,0.8376219910729853,0.9152320171140912
datasets/IR-Plag-Dataset/case-02/plagiarized/L4/09/Level4.java,0.8505958361465882,0.8692795749341039,0.7179884310126952,0.7415930783678885,0.8327206215597064,0.8243426992563556,0.8379605204952821,0.8612138866541484,0.8627262118461861,0.8286167044870422,0.8472558737864112,0.8166555424334278,0.8690211548061251,0.8180167531239323,0.794182446367853,0.8690211548061251,0.791789197087555,0.8690211548061251,0.8167617876374854,0.8085728001015158,0.8690211548061251,0.8505197345357949,0.8579614055274621,0.838932137873343,0.8180167531239323,0.7925013144032774,0.9294355122064107,0.8147509064792899,0.9065128424219189,0.965943946049157,1.0000000000000002,0.780969429179217,0.9007270090948604,0.8781541901418857,0.7925013144032774,0.9144586876243493,0.8112482419621868,0.9477166696106133,0.9551015190293858,0.8750345043860841,0.8069678376681122,0.8791011805755586,0.8781541901418857,0.8690211548061251,0.9146383287655321,0.8486433813440181,0.8690211548061251,0.8690211548061251,0.8690211548061251,0.8065870674379817,0.855770461829904,0.8690211548061251,0.8690211548061251,0.8690211548061251,0.8690211548061251,0.8690211548061251,0.8690211548061251,0.8690211548061251,0.8690211548061251,0.8668820866091487,0.8690211548061251,0.7925013144032774,0.8188486008509095,0.8016533232595389,0.9477166696106133,0.9394691151000688,0.8076219405247878,0.8110162244800775,0.8299706876819118,0.9399923690610389
datasets/IR-Plag-Dataset/case-02/plagiarized/L4/08/Kasus2L4.java,0.7953491247645955,0.7968749779351276,0.7600641021029767,0.8274231857842396,0.7813186764975769,0.7783406334376224,0.8005304262615767,0.7908342233465204,0.8111799292326406,0.7925968298184397,0.7954077489445133,0.788144831580526,0.8118092059617887,0.7798984911154199,0.7289450633271465,0.8118092059617887,0.7938684782565005,0.8118092059617887,0.7782043970486475,0.7616769180221581,0.8118092059617887,0.7978889492638884,0.8157779617421707,0.7880562395244632,0.7798984911154199,0.7891806723836801,0.8203001039511847,0.7921095111394026,0.777940469857561,0.7850541243673179,0.780969429179217,1.0000000000000002,0.8410245525201364,0.82895870951606,0.7891806723836801,0.8260469163845425,0.7939411121412991,0.7833548353921146,0.7853888620569578,0.8391199484361382,0.9912302223731524,0.8331356495171376,0.82895870951606,0.8118092059617887,0.850853847494792,0.7936642684736069,0.8118092059617887,0.8118092059617887,0.8118092059617887,0.8815481214354187,0.7997189826371421,0.8118092059617887,0.8118092059617887,0.8118092059617887,0.8118092059617887,0.8118092059617887,0.8118092059617887,0.8118092059617887,0.8118092059617887,0.8098320610913903,0.8118092059617887,0.7891806723836801,0.7738273689053415,0.7809873347382805,0.7833548353921146,0.7799223733463542,0.8010580635147361,0.9850838219791705,0.7850062109491276,0.7907473358338966
datasets/IR-Plag-Dataset/case-02/plagiarized/L4/01/L4.java,0.8834130778658501,0.8772682623218914,0.7398090304143647,0.7586134964390825,0.8570488806503557,0.8499537045970207,0.8751172932823317,0.8688432164295506,0.897925823828402,0.8580807149347165,0.8820439991672879,0.8727270655814727,0.9041041720251201,0.85849792490239,0.789399417957077,0.9041041720251201,0.8465148938956919,0.9041041720251201,0.883976721970219,0.8933035052161242,0.9041041720251201,0.9137533437006967,0.8977940465052648,0.9261195815401235,0.85849792490239,0.8428767912156908,0.9331419665642419,0.8869155850196344,0.9320524354784123,0.9030845632305547,0.9007270090948604,0.8410245525201364,0.9999999999999997,0.943671481994117,0.8428767912156908,0.9195017684400263,0.8851309050814974,0.9054341792684444,0.9023351491508482,0.9099758409526639,0.8733693069402504,0.973246655270973,0.943671481994117,0.9041041720251201,0.9747778469784368,0.8973140473157489,0.9041041720251201,0.9041041720251201,0.9041041720251201,0.836609005313353,0.9088654680514088,0.9041041720251201,0.9041041720251201,0.9041041720251201,0.9041041720251201,0.9041041720251201,0.9041041720251201,0.9041041720251201,0.9041041720251201,0.9098127737053696,0.9041041720251201,0.8428767912156908,0.8416125753906011,0.8650310478219895,0.9054341792684444,0.8922392675066054,0.846348954135384,0.8533828562479719,0.928017632837492,0.9072168491093491
datasets/IR-Plag-Dataset/case-02/plagiarized/L4/06/inout.java,0.8273762890352943,0.8414063077870569,0.7263910711138981,0.7484724279554368,0.8959631603671536,0.8168252049596364,0.8349802375390716,0.8359654325658714,0.8562317474145821,0.8179008412534263,0.8293332035919374,0.9207153257502293,0.8448494419435243,0.9254277003558152,0.7742340488716042,0.8448494419435243,0.9062500030132487,0.8448494419435243,0.8730225402723528,0.834761364481101,0.8448494419435243,0.8527040126523486,0.8455345392292868,0.8442495606227423,0.9254277003558152,0.9010181699368418,0.915762429839158,0.883252140547897,0.9054800369894819,0.8887682234776648,0.8781541901418857,0.82895870951606,0.943671481994117,0.9999999999999942,0.9010181699368418,0.8867646562581614,0.8995128367627175,0.9396684043152382,0.9167804599790419,0.9209630459989024,0.8660438777614172,0.9782907195448997,0.9999999999999942,0.8448494419435243,0.9396681241490097,0.8244188982680936,0.8448494419435243,0.8448494419435243,0.8448494419435243,0.7997239919268222,0.8313301297843927,0.8448494419435243,0.8448494419435243,0.8448494419435243,0.8448494419435243,0.8448494419435243,0.8448494419435243,0.8448494419435243,0.8448494419435243,0.843993207912432,0.8448494419435243,0.9010181699368418,0.8109635039590404,0.8824119854091305,0.9396684043152382,0.9137840603146891,0.8840015957998417,0.8554946378551899,0.9166947170038738,0.9327322130330888
datasets/IR-Plag-Dataset/case-02/plagiarized/L5/03/Main.java,0.8342930539491128,0.8536404289360652,0.7337081468156185,0.7652290741449917,0.9187800359037697,0.8351469809134355,0.872893854645865,0.8453018878150045,0.8580172630186225,0.8228345454241812,0.8410460646896775,0.9478511039634893,0.8562674161535909,0.9491360619820606,0.7861271518139488,0.8562674161535909,0.9838355311204308,0.8562674161535909,0.8990927003860405,0.8621758772594763,0.8562674161535909,0.8743302682661747,0.8807821505154642,0.8621572753510539,0.9491360619820606,1.0000000000000004,0.8087997273195222,0.9031573805904378,0.8474506159748448,0.7964855595644745,0.7925013144032774,0.7891806723836801,0.8428767912156908,0.9010181699368418,1.0000000000000004,0.8330754532815802,0.9175288982334107,0.8720884171315566,0.8329645316876243,0.9098819388663185,0.8277000940294161,0.8800120727444821,0.9010181699368418,0.8562674161535909,0.8257975284088838,0.8338929705341216,0.8562674161535909,0.8562674161535909,0.8562674161535909,0.8176909019888359,0.8415560714725663,0.8562674161535909,0.8562674161535909,0.8562674161535909,0.8562674161535909,0.8562674161535909,0.8562674161535909,0.8562674161535909,0.8562674161535909,0.8539299042491663,0.8562674161535909,1.0000000000000004,0.8263521448969398,0.8933761605118319,0.8720884171315566,0.8276735670530296,0.8819420903558584,0.8213481707260077,0.8440655732288448,0.8736278537405695
datasets/IR-Plag-Dataset/case-02/plagiarized/L5/04/Kasus2.java,0.9264034654569567,0.9254343096198371,0.7923728829584875,0.8436410327132711,0.8822842328833633,0.9048720993432049,0.8974991045705678,0.9283719219765435,0.9397597921104454,0.88455342255269,0.9129329732073557,0.8660084099302946,0.9280883572128278,0.8520295221302312,0.8727633500458248,0.9280883572128278,0.8357627876251268,0.9280883572128278,0.8658028136188528,0.8466636138662531,0.9280883572128278,0.8987803445498553,0.9149942323776514,0.8852858135169283,0.8520295221302312,0.8330754532815802,0.969166903326083,0.8598791002275091,0.8473823894518325,0.9195682205024054,0.9144586876243493,0.8260469163845425,0.9195017684400263,0.8867646562581614,0.8330754532815802,0.9999999999999999,0.8547661853136166,0.8832707619893487,0.908699944764725,0.8908918634167581,0.8535459507394789,0.8982419092757246,0.8867646562581614,0.9280883572128278,0.9473930650966043,0.9052293703067805,0.9280883572128278,0.9280883572128278,0.9280883572128278,0.8688383207350013,0.9131426223124259,0.9280883572128278,0.9280883572128278,0.9280883572128278,0.9280883572128278,0.9280883572128278,0.9280883572128278,0.9280883572128278,0.9280883572128278,0.9252466016234006,0.9280883572128278,0.8330754532815802,0.9177000668673817,0.8482937140455232,0.8832707619893487,0.9041462890667378,0.8774280399154176,0.8583968852564311,0.8428104716897604,0.8806915841617193
datasets/IR-Plag-Dataset/case-02/plagiarized/L5/05/inputoutput.java,0.8380979945043281,0.8443151623092342,0.7221625904394242,0.7579574297483014,0.8791631792530428,0.828419587383921,0.8552765144719227,0.8363973409329516,0.8521117867827345,0.8227349127292896,0.8397290237870071,0.9066664321152821,0.8580444271789162,0.8994867968595304,0.7777088862285839,0.8580444271789162,0.897625928846696,0.8580444271789162,0.9165778422308474,0.8522399733029715,0.8580444271789162,0.8695733360923239,0.8676659245980135,0.8725379051284748,0.8994867968595304,0.9175288982334107,0.8393288838435568,0.9889788971205686,0.8535646726783093,0.8154376900706374,0.8112482419621868,0.7939411121412991,0.8851309050814974,0.8995128367627175,0.9175288982334107,0.8547661853136166,0.9999999999999998,0.8680076821127005,0.8429309862649662,0.8926953848560548,0.8311292522544029,0.9119162029936808,0.8995128367627175,0.8580444271789162,0.8622939235037799,0.8712989137202289,0.8580444271789162,0.8580444271789162,0.8580444271789162,0.8129459666499297,0.8607160254011628,0.8580444271789162,0.8580444271789162,0.8580444271789162,0.8580444271789162,0.8580444271789162,0.8580444271789162,0.8580444271789162,0.8580444271789162,0.8547559704494175,0.8580444271789162,0.9175288982334107,0.8204770383772112,0.9696873167605624,0.8680076821127005,0.8334172982641084,0.846752529394276,0.8216756359408922,0.864756369161433,0.8681423386623347
datasets/IR-Plag-Dataset/case-02/plagiarized/L5/02/Main.java,0.8257214941349451,0.8597367264615408,0.7136619010508212,0.7331964120454297,0.8946684603352973,0.8106067424765154,0.8282471562588994,0.8509211448640804,0.8490892887607372,0.8136073428673866,0.8253895716660249,0.8959981833935833,0.8448753924735654,0.9020768874953469,0.7859403791955796,0.8448753924735654,0.8758258978261244,0.8448753924735654,0.8834045180009997,0.8423516952739662,0.8448753924735654,0.8590109561858127,0.8425828073357893,0.8471982962914003,0.9020768874953469,0.8720884171315566,0.9068138323616508,0.870627537565559,0.9484160934633016,0.9519528331625066,0.9477166696106133,0.7833548353921146,0.9054341792684444,0.9396684043152382,0.8720884171315566,0.8832707619893487,0.8680076821127005,1.0000000000000002,0.9743456093003248,0.9091864686716649,0.8182779790976366,0.9269923792784863,0.9396684043152382,0.8448753924735654,0.8956979199896139,0.8237397024185206,0.8448753924735654,0.8448753924735654,0.8448753924735654,0.7951790046759163,0.8303875537746483,0.8448753924735654,0.8448753924735654,0.8448753924735654,0.8448753924735654,0.8448753924735654,0.8448753924735654,0.8448753924735654,0.8448753924735654,0.8442112998827617,0.8448753924735654,0.8720884171315566,0.7987235282287265,0.852386598482793,1.0000000000000002,0.9636398561047372,0.8539343682509642,0.8219721449151535,0.8836504888227349,0.9427322834833463
datasets/IR-Plag-Dataset/case-02/plagiarized/L5/07/Main.java,0.8388043803726178,0.8597917215469544,0.7173689403601298,0.7477996067253312,0.8650313166112789,0.8145914902371427,0.825445828015201,0.8576776561363866,0.8599452708779786,0.8163525232442231,0.8286573967241825,0.8555150927650939,0.847753851762548,0.8605561857827378,0.7957476953373431,0.847753851762548,0.8334094059384389,0.847753851762548,0.8535429298063699,0.8133318591926546,0.847753851762548,0.8435092227138851,0.8394466253212286,0.8320963586425474,0.8605561857827378,0.8329645316876243,0.9312148550897729,0.848638353968385,0.9187125027761236,0.9916332260531147,0.9551015190293858,0.7853888620569578,0.9023351491508482,0.9167804599790419,0.8329645316876243,0.908699944764725,0.8429309862649662,0.9743456093003248,0.9999999999999997,0.891881311213122,0.8152757977142463,0.9108404189605859,0.9167804599790419,0.847753851762548,0.9070046113536091,0.8268372907147248,0.847753851762548,0.847753851762548,0.847753851762548,0.7966462116367262,0.8337769928321995,0.847753851762548,0.847753851762548,0.847753851762548,0.847753851762548,0.847753851762548,0.847753851762548,0.847753851762548,0.847753851762548,0.8469705084316704,0.847753851762548,0.8329645316876243,0.8065703488678416,0.8398358013788686,0.9743456093003248,0.9933417912741452,0.8528342143901082,0.8213360997611309,0.8625766816957977,0.928778616026676
datasets/IR-Plag-Dataset/case-02/plagiarized/L5/09/Level5.java,0.9050657418769458,0.9045539512494126,0.7835305859201974,0.808865711399873,0.9178548534746939,0.8905679769221967,0.9098229197634361,0.8992974268355283,0.9245441572622574,0.8896436081001103,0.9179214461449601,0.9471254737936224,0.9307253401152941,0.942073316678519,0.8267680890907164,0.9307253401152941,0.9239154732154258,0.9307253401152941,0.9263277483850303,0.9013187941264466,0.9307253401152941,0.9291145658502664,0.9269438240149006,0.9202984747658047,0.942073316678519,0.9098819388663185,0.8744588819680874,0.8828138075962014,0.9002415323134605,0.8761472028172498,0.8750345043860841,0.8391199484361382,0.9099758409526639,0.9209630459989024,0.9098819388663185,0.8908918634167581,0.8926953848560548,0.9091864686716649,0.891881311213122,1.0000000000000004,0.8737630811457162,0.9219160732578644,0.9209630459989024,0.9307253401152941,0.9036399710421497,0.9101457649617473,0.9307253401152941,0.9307253401152941,0.9307253401152941,0.873548487065793,0.9171111801300106,0.9307253401152941,0.9307253401152941,0.9307253401152941,0.9307253401152941,0.9307253401152941,0.9307253401152941,0.9307253401152941,0.9307253401152941,0.9275634119169532,0.9307253401152941,0.9098819388663185,0.8886514570357463,0.8736156802221644,0.9091864686716649,0.8821488560884575,0.9277642200825634,0.8611282711872708,0.8735449434003448,0.9336733546235895
datasets/IR-Plag-Dataset/case-02/plagiarized/L5/08/Kasus2L5.java,0.8218262321446463,0.8255040617948084,0.7565079580861047,0.808233401596404,0.8170385129315472,0.8042515295310632,0.8292051809756952,0.8191682769111277,0.8381840427999884,0.8156127494329609,0.8218868079187212,0.8254023075020122,0.8388342681000359,0.8176726089998783,0.7558592908569581,0.8388342681000359,0.8327834684475426,0.8388342681000359,0.8142182869828792,0.7965785522101063,0.8388342681000359,0.8294512722380384,0.8449775134397277,0.8200315287789226,0.8176726089998783,0.8277000940294161,0.8476078273897545,0.8284078173985132,0.8134821899734492,0.8111885120252845,0.8069678376681122,0.9912302223731524,0.8733693069402504,0.8660438777614172,0.8277000940294161,0.8535459507394789,0.8311292522544029,0.8182779790976366,0.8152757977142463,0.8737630811457162,1.0000000000000004,0.8695741175441883,0.8660438777614172,0.8388342681000359,0.8791787025595598,0.8200852871253879,0.8388342681000359,0.8388342681000359,0.8388342681000359,0.8639125090031232,0.8263415622287305,0.8388342681000359,0.8388342681000359,0.8388342681000359,0.8388342681000359,0.8388342681000359,0.8388342681000359,0.8388342681000359,0.8388342681000359,0.8367913042384401,0.8388342681000359,0.8277000940294161,0.7995880187912513,0.814725633289437,0.8182779790976366,0.8094224326289792,0.8337247008112242,0.992695222995762,0.818302746319182,0.8238179505560524
datasets/IR-Plag-Dataset/case-02/plagiarized/L5/01/L5.java,0.84612444487453,0.8517725483880217,0.7330132728601512,0.7525980798144081,0.8830144836915561,0.8276804976319352,0.846815143188691,0.846088745099538,0.869500139821604,0.8304111271171376,0.8468347053123785,0.9065587210877435,0.8642511863487083,0.8962957336768131,0.7795114097416195,0.8642511863487083,0.8853130312161644,0.8642511863487083,0.8937658476367443,0.8485598104686333,0.8642511863487083,0.8686394998558761,0.861121478776926,0.8849353684160152,0.8962957336768131,0.8800120727444821,0.9234925645041103,0.8984587690752239,0.9063236788815375,0.8881521342237898,0.8791011805755586,0.8331356495171376,0.973246655270973,0.9782907195448997,0.8800120727444821,0.8982419092757246,0.9119162029936808,0.9269923792784863,0.9108404189605859,0.9219160732578644,0.8695741175441883,1.0000000000000007,0.9782907195448997,0.8642511863487083,0.9514786915219983,0.8572937337706961,0.8642511863487083,0.8642511863487083,0.8642511863487083,0.8122650499502968,0.8686702569974263,0.8642511863487083,0.8642511863487083,0.8642511863487083,0.8642511863487083,0.8642511863487083,0.8642511863487083,0.8642511863487083,0.8642511863487083,0.871750360117994,0.8642511863487083,0.8800120727444821,0.8215353744387756,0.891654653936159,0.9269923792784863,0.9056361891142594,0.8799262792101027,0.856618590174499,0.9327628047761646,0.9177456615569886
datasets/IR-Plag-Dataset/case-02/plagiarized/L5/06/inout.java,0.8273762890352943,0.8414063077870569,0.7263910711138981,0.7484724279554368,0.8959631603671536,0.8168252049596364,0.8349802375390716,0.8359654325658714,0.8562317474145821,0.8179008412534263,0.8293332035919374,0.9207153257502293,0.8448494419435243,0.9254277003558152,0.7742340488716042,0.8448494419435243,0.9062500030132487,0.8448494419435243,0.8730225402723528,0.834761364481101,0.8448494419435243,0.8527040126523486,0.8455345392292868,0.8442495606227423,0.9254277003558152,0.9010181699368418,0.915762429839158,0.883252140547897,0.9054800369894819,0.8887682234776648,0.8781541901418857,0.82895870951606,0.943671481994117,0.9999999999999942,0.9010181699368418,0.8867646562581614,0.8995128367627175,0.9396684043152382,0.9167804599790419,0.9209630459989024,0.8660438777614172,0.9782907195448997,0.9999999999999942,0.8448494419435243,0.9396681241490097,0.8244188982680936,0.8448494419435243,0.8448494419435243,0.8448494419435243,0.7997239919268222,0.8313301297843927,0.8448494419435243,0.8448494419435243,0.8448494419435243,0.8448494419435243,0.8448494419435243,0.8448494419435243,0.8448494419435243,0.8448494419435243,0.843993207912432,0.8448494419435243,0.9010181699368418,0.8109635039590404,0.8824119854091305,0.9396684043152382,0.9137840603146891,0.8840015957998417,0.8554946378551899,0.9166947170038738,0.9327322130330888
datasets/IR-Plag-Dataset/case-02/plagiarized/L2/03/Main.java,0.9724756237640649,0.9509513688542146,0.8000245177307794,0.8366168463556927,0.8938198471886075,0.9448791222496248,0.9613315445982522,0.9393146391961262,0.9794483937399783,0.941373364234257,0.9774961281521075,0.9141164103978516,1.0000000000000002,0.894460018627452,0.8532894516046373,1.0000000000000002,0.8736934589401953,1.0000000000000002,0.9258112102475311,0.9286223333609175,1.0000000000000002,0.9778095301300855,0.9870177198243445,0.9613644717659349,0.894460018627452,0.8562674161535909,0.8706903585658204,0.867809752718346,0.8714771357900998,0.8612848790197131,0.8690211548061251,0.8118092059617887,0.9041041720251201,0.8448494419435243,0.8562674161535909,0.9280883572128278,0.8580444271789162,0.8448753924735654,0.847753851762548,0.9307253401152941,0.8388342681000359,0.8642511863487083,0.8448494419435243,1.0000000000000002,0.9143808028535484,0.977472802046858,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.9243840601995481,0.9855746282340992,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.9928800619175583,1.0000000000000002,0.8562674161535909,0.9373586603148679,0.8399429892872513,0.8448753924735654,0.8334213529848075,0.8508224638711598,0.8176216379144605,0.8272182553763993,0.8729933030550546
